BMR,Required_Calorie
1681.861,2522.7915
1527.019,1985.1247
1522.497,1979.2461
1702.356,2213.0628
1523.81,1828.572
1728.62,2074.344
1702.038,2042.4456
1520.103,1976.1339
1485.62,2822.678
1531.695,1991.2035
1499.202,1799.0424
1709.925,2222.9025
1486.222,2526.5774
1682.67,2019.204
1517.026,1820.4312
1698.788,2548.182
1667.007,2500.5105
1717.851,2061.4212
1680.139,2184.1807
1692.662,2031.1944
1715.672,2058.8064
1501.165,1951.5145
1663.788,1996.5456
1527.738,1986.0594
1478.388,2217.582
1527.427,1985.6551
1507.095,1959.2235
1525.284,1982.8692
1692.271,2030.7252
1512.269,1965.9497
1685.132,2527.698
1686.697,2530.0455
1481.8,2815.42
1501.759,1802.1108
1711.031,2053.2372
1514.779,1817.7348
1700.669,2210.8697
1710.326,2223.4238
1692.194,2538.291
1483.689,2819.0091
1718.886,2234.5518
1682.429,2523.6435
1522.789,1979.6257
1717.631,2232.9203
1717.661,2232.9593
1504.723,1956.1399
1656.488,1987.7856
1729.656,2248.5528
1505.318,1806.3816
1535.834,1996.5842
1659.437,1991.3244
1515.259,1818.3108
1484.987,2821.4753
1701.652,2041.9824
1672.669,2007.2028
1515.758,1970.4854
1493.586,2240.379
1478.095,2808.3805
1515.757,1970.4841
1499.599,2249.3985
1686.152,2191.9976
1700.349,2040.4188
1669.258,2003.1096
1662.944,2827.0048
1491.617,2535.7489
1536.843,1997.8959
1499.972,1799.9664
1675.859,2178.6167
1500.851,1801.0212
1719.517,2235.3721
1514.901,1969.3713
1496.229,2842.8351
1482.055,2519.4935
1727.664,2073.1968
1672.503,2508.7545
1497.21,2545.257
1672.278,2842.8726
1658.869,2820.0773
1683.014,2187.9182
1668.742,2503.113
1477.34,2806.946
1677.523,2013.0276
1720.397,2064.4764
1511.975,1965.5675
1681.415,2017.698
1519.172,1823.0064
1742.636,2091.1632
1506.443,1958.3759
1721.419,2065.7028
1522.806,1827.3672
1693.034,2200.9442
1488.02,2232.03
1498.419,2547.3123
1708.918,2221.5934
1677.182,2012.6184
1498.678,2248.017
1490.001,2235.0015
1497.373,2545.5341
1664.785,2164.2205
1722.417,2066.9004
1533.365,1993.3745
1673.023,2509.5345
1699.906,2209.8778
1663.472,2495.208
1693.475,2201.5175
1491.702,2834.2338
1668.569,2002.2828
1714.44,2057.328
1687.259,2024.7108
1688.134,2025.7608
1692.937,2200.8181
1719.737,2063.6844
1684.972,2021.9664
1507.496,1808.9952
1488.635,1786.362
1668.6,2002.32
1509.254,1811.1048
1710.618,2052.7416
1673.584,2510.376
1520.533,1824.6396
1491.511,2237.2665
1508.06,1960.478
1515.414,1818.4968
1707.903,2049.4836
1743.346,2092.0152
1502.287,1952.9731
1494.453,2241.6795
1516.802,1971.8426
1502.71,1803.252
1745.649,2094.7788
1687.511,2531.2665
1707.565,2049.078
1699.957,2549.9355
1483.389,2521.7613
1483.703,2819.0357
1700.154,2210.2002
1727.166,2245.3158
1682.353,2523.5295
1682.849,2524.2735
1682.858,2187.7154
1498.037,1797.6444
1705.511,2217.1643
1517.439,1972.6707
1740.955,2089.146
1715.762,2230.4906
1488.754,2530.8818
1490.899,2832.7081
1671.694,2507.541
1736.914,2084.2968
1494.729,2541.0393
1535.603,1842.7236
1684.766,2190.1958
1514.359,1968.6667
1540.812,1848.9744
1489.28,2531.776
1498.638,2247.957
1480.971,2517.6507
1522.192,1826.6304
1523.2,1980.16
1490.969,2534.6473
1712.886,2055.4632
1713.5,2056.2
1501.993,1802.3916
1505.831,1957.5803
1499.648,1799.5776
1678.1,2013.72
1500.923,1951.1999
1687.699,2194.0087
1688.558,2532.837
1709.548,2051.4576
1494.992,2840.4848
1691.782,2537.673
1661.695,2492.5425
1503.352,1954.3576
1499.07,2248.605
1514.283,1817.1396
1706.808,2218.8504
1483.199,1779.8388
1505.766,1957.4958
1518.115,1821.738
1512.049,1965.6637
1502.45,1953.185
1489.666,1787.5992
1527.766,1833.3192
1499.563,2849.1697
1677.956,2516.934
1525.174,1830.2088
1513.715,1816.458
1664.758,2164.1854
1480.512,2516.8704
1667.619,2167.9047
1519.783,1823.7396
1496.314,2842.9966
1487.704,2826.6376
1523.798,1828.5576
1497.507,2845.2633
1506.178,1958.0314
1690.835,2029.002
1676.609,2179.5917
1533.103,1839.7236
1676.213,2514.3195
1693.14,2031.768
1529.163,1987.9119
1696.61,2205.593
1693.092,2031.7104
1715.486,2230.1318
1500.14,1800.168
1717.775,2061.33
1705.679,2046.8148
1686.389,2529.5835
1493.087,2239.6305
1510.791,1964.0283
1721.363,2237.7719
1668.902,2837.1334
1678.394,2181.9122
1536.451,1843.7412
1661.538,2492.307
1678.206,2517.309
1682.174,2523.261
1723.109,2067.7308
1740.178,2088.2136
1730.532,2249.6916
1695.766,2543.649
1705.544,2217.2072
1506.705,1808.046
1721.258,2065.5096
1507.32,1808.784
1498.961,1798.7532
1728.577,2074.2924
1498.417,2846.9923
1509.929,1962.9077
1498.984,2248.476
1690.628,2028.7536
1513.111,1967.0443
1676.278,2514.417
1501.114,1801.3368
1512.413,1966.1369
1719.459,2235.2967
1719.109,2062.9308
1529.743,1835.6916
1731.176,2077.4112
1527.799,1986.1387
1483.846,2819.3074
1516.755,1971.7815
1665.251,2164.8263
1535.149,1842.1788
1663.841,2828.5297
1505.917,1807.1004
1525.829,1983.5777
1728.35,2246.855
1487.665,1785.198
1485.889,2526.0113
1526.853,1984.9089
1699.486,2039.3832
1490.26,2831.494
1706.904,2218.9752
1532.793,1839.3516
1489.829,2830.6751
1715.485,2058.582
1663.105,2827.2785
1686.845,2530.2675
1484.833,2821.1827
1483.443,2521.8531
1726.695,2072.034
1703.404,2044.0848
1685.532,2528.298
1705.546,2046.6552
1674.443,2176.7759
1519.753,1823.7036
1498.839,2548.0263
1497.14,2844.566
1671.524,2172.9812
1534.233,1841.0796
1657.701,2818.0917
1667.963,2168.3519
1508.456,1810.1472
1512.271,1965.9523
1739.572,2087.4864
1495.53,1794.636
1715.677,2058.8124
1660.202,2822.3434
1508.926,1961.6038
1498.628,1798.3536
1503.119,1954.0547
1483.068,1779.6816
1531.107,1837.3284
1499.803,1799.7636
1691.279,2536.9185
1479.909,1775.8908
1493.93,1792.716
1495.674,2841.7806
1501.031,1801.2372
1492.142,2835.0698
1518.672,1822.4064
1691.822,2537.733
1675.934,2849.0878
1721.482,2237.9266
1493.961,2539.7337
1701.043,2211.3559
1679.96,2183.948
1530.504,1989.6552
1711.671,2054.0052
1482.824,2520.8008
1492.861,2836.4359
1538.016,1845.6192
1516.892,1820.2704
1677.937,2181.3181
1482.573,2816.8887
1699.631,2039.5572
1534.717,1841.6604
1509.928,1962.9064
1484.541,1781.4492
1507.714,1809.2568
1494.698,2540.9866
1491.38,1789.656
1478.745,2513.8665
1737.595,2085.114
1692.752,2539.128
1669.06,2503.59
1713.404,2227.4252
1692.16,2538.24
1481.67,2518.839
1505.071,1806.0852
1538.811,2000.4543
1677.645,2516.4675
1708.445,2050.134
1498.272,1797.9264
1540.417,2002.5421
1684.66,2021.592
1674.92,2512.38
1514.145,1816.974
1531.204,1990.5652
1665.615,2498.4225
1520.867,1825.0404
1722.483,2239.2279
1509.881,1811.8572
1498.17,2846.523
1666.956,2000.3472
1695.043,2542.5645
1487.576,2231.364
1689.986,2196.9818
1526.97,1985.061
1669.961,2838.9337
1507.362,1959.5706
1503.568,1804.2816
1490.546,2533.9282
1484.371,2523.4307
1693.761,2540.6415
1680.899,2017.0788
1490.434,2831.8246
1687.025,2193.1325
1490.027,2831.0513
1485.224,2227.836
1483.141,1779.7692
1529.36,1835.232
1676.153,2849.4601
1706.975,2048.37
1490.76,2534.292
1489.853,2830.7207
1503.723,1804.4676
1667.932,2835.4844
1669.592,2003.5104
1695.667,2543.5005
1494.377,2540.4409
1531.833,1991.3829
1501.48,1951.924
1680.661,2184.8593
1493.472,2240.208
1712.645,2226.4385
1481.115,2814.1185
1500.1,1800.12
1704.412,2045.2944
1663.314,1995.9768
1501.656,1801.9872
1699.266,2209.0458
1697.948,2037.5376
1516.371,1971.2823
1721.503,2237.9539
1491.558,2535.6486
1669.306,2503.959
1724.757,2242.1841
1497.186,2844.6534
1516.691,1820.0292
1505.038,1956.5494
1495.932,1795.1184
1747.061,2096.4732
1733.02,2079.624
1535.844,1996.5972
1488.578,1786.2936
1498.625,2247.9375
1750.108,2100.1296
1533.92,1994.096
1486.008,1783.2096
1505.824,1957.5712
1524.192,1829.0304
1497.528,2246.292
1657.766,2486.649
1508.892,1961.5596
1491.392,1789.6704
1495.94,2243.91
1678.209,2517.3135
1507.933,1960.3129
1482.564,2223.846
1525.14,1982.682
1507.901,1960.2713
1540.392,2002.5096
1709.813,2222.7569
1500.315,1950.4095
1491.68,2834.192
1693.013,2031.6156
1494.627,2839.7913
1501.064,1801.2768
1667.937,2168.3181
1738.045,2085.654
1490.197,2831.3743
1490.772,2236.158
1730.188,2249.2444
1485.488,2228.232
1696.388,2205.3044
1673.976,2176.1688
1499.335,2848.7365
1497.971,1797.5652
1699.342,2549.013
1527.661,1985.9593
1676.323,2011.5876
1723.838,2068.6056
1524.215,1829.058
1724.668,2069.6016
1686.727,2024.0724
1729.972,2248.9636
1522.512,1979.2656
1709.605,2222.4865
1694.983,2033.9796
1727.584,2245.8592
1538.123,1845.7476
1495.209,1794.2508
1702.819,2213.6647
1505.206,1956.7678
1503.294,1803.9528
1527.444,1985.6772
1690.413,2197.5369
1676.454,2514.681
1681.319,2185.7147
1705.951,2047.1412
1721.822,2238.3686
1507.202,1808.6424
1692.248,2538.372
1687.223,2193.3899
1488.115,2232.1725
1524.323,1981.6199
1718.388,2062.0656
1734.226,2081.0712
1670.744,2840.2648
1490.953,2534.6201
1481.025,2813.9475
1671.183,2506.7745
1675.999,2011.1988
1484.365,2226.5475
1521.68,1826.016
1522.862,1979.7206
1537.247,1844.6964
1674.542,2846.7214
1717.315,2232.5095
1481.634,1777.9608
1666.468,1999.7616
1497.142,2844.5698
1675,2177.5
1505.833,1806.9996
1515.187,1969.7431
1496.48,2544.016
1528.539,1834.2468
1662.367,1994.8404
1528.252,1833.9024
1671.726,2841.9342
1678.666,2517.999
1500.78,1951.014
1521.608,1825.9296
1730.241,2249.3133
1521.429,1825.7148
1726.255,2071.506
1487.368,1784.8416
1677.188,2515.782
1505.693,1806.8316
1512.38,1966.094
1686.925,2024.31
1695.605,2204.2865
1706.78,2218.814
1531.685,1991.1905
1480.019,1776.0228
1499.34,2548.878
1754.815,2105.778
1525.005,1830.006
1723.712,2240.8256
1660.249,1992.2988
1497.215,2245.8225
1497.805,2246.7075
1501.844,1802.2128
1511.952,1814.3424
1701.203,2211.5639
1670.28,2004.336
1723.581,2240.6553
1500.056,1950.0728
1494.761,2840.0459
1528.986,1987.6818
1497.674,1797.2088
1488.684,2828.4996
1679.075,2518.6125
1731.056,2077.2672
1481.392,2518.3664
1712.487,2226.2331
1486.345,2229.5175
1665.477,1998.5724
1680.427,2520.6405
1730.44,2249.572
1502.582,1803.0984
1712.958,2226.8454
1502.823,1803.3876
1730.447,2076.5364
1718.173,2061.8076
1487.7,2231.55
1517.491,1972.7383
1483.515,2521.9755
1673.294,2175.2822
1514.125,1968.3625
1705.512,2217.1656
1738,2085.6
1693.02,2031.624
1696.067,2544.1005
1523.901,1981.0713
1536.398,1843.6776
1499.042,2848.1798
1665.462,2831.2854
1488.36,2827.884
1708.025,2220.4325
1690.219,2197.2847
1483.109,2224.6635
1734.905,2081.886
1493.73,2240.595
1718.677,2062.4124
1731.042,2077.2504
1679.987,2183.9831
1517.517,1972.7721
1497.474,2545.7058
1534.143,1994.3859
1669.225,2003.07
1714.984,2229.4792
1528.515,1834.218
1737.606,2085.1272
1665.336,2498.004
1499.587,2549.2979
1673.745,2175.8685
1488.84,2233.26
1659.729,2821.5393
1506.544,1807.8528
1518.56,1974.128
1514.558,1817.4696
1489.713,2830.4547
1672.655,2508.9825
1681.522,2185.9786
1488.784,2530.9328
1669.223,2837.6791
1496.037,2842.4703
1701.193,2211.5509
1686.823,2192.8699
1485.703,2822.8357
1707.028,2219.1364
1488.077,2827.3463
1507.889,1960.2557
1489.491,2234.2365
1522.173,1978.8249
1497.078,2545.0326
1719.349,2235.1537
1487.589,2231.3835
1672.071,2842.5207
1699.543,2039.4516
1509.538,1811.4456
1729.665,2248.5645
1672.92,2843.964
1521.895,1826.274
1683.873,2189.0349
1669.81,2504.715
1687.985,2194.3805
1684.533,2021.4396
1669.739,2003.6868
1485.112,2227.668
1677.584,2180.8592
1682.164,2186.8132
1486.574,2527.1758
1518.921,1974.5973
1528.407,1834.0884
1538.737,2000.3581
1725.064,2242.5832
1524.773,1982.2049
1712.597,2226.3761
1492.886,1791.4632
1503.919,1955.0947
1686.895,2192.9635
1679.789,2519.6835
1722.874,2239.7362
1492.943,1791.5316
1507.441,1808.9292
1702.845,2213.6985
1536.235,1843.482
1705.117,2216.6521
1502.424,1953.1512
1670.031,2171.0403
1663.249,1995.8988
1668.519,2002.2228
1688.773,2195.4049
1489.784,2830.5896
1709.848,2051.8176
1664.052,2496.078
1483.544,1780.2528
1530.208,1836.2496
1492.18,1790.616
1718.143,2061.7716
1482.178,2519.7026
1690.613,2028.7356
1494.586,2540.7962
1517.468,1820.9616
1481.688,1778.0256
1666.132,2165.9716
1731.371,2077.6452
1528.86,1834.632
1682.685,2524.0275
1676.683,2515.0245
1496.817,2544.5889
1718.119,2061.7428
1670.218,2171.2834
1668.799,2002.5588
1498.128,2846.4432
1507.803,1960.1439
1697.108,2545.662
1530.539,1836.6468
1665.492,2165.1396
1480.602,2220.903
1495.692,2841.8148
1515.958,1970.7454
1500.946,1951.2298
1712.784,2055.3408
1485.219,1782.2628
1501.103,1801.3236
1691.068,2029.2816
1505.229,1806.2748
1497.189,2844.6591
1495.736,1794.8832
1665.376,2498.064
1691.499,2537.2485
1488.224,2827.6256
1682.025,2186.6325
1496.475,1795.77
1483.37,2521.729
1673.909,2176.0817
1670.583,2839.9911
1678.358,2181.8654
1733.26,2079.912
1492.962,2239.443
1680.852,2185.1076
1494.015,2838.6285
1494.935,2541.3895
1689.379,2196.1927
1682.967,2019.5604
1680.144,2184.1872
1678.582,2182.1566
1519.716,1975.6308
1678.729,2014.4748
1503.891,1955.0583
1724.539,2241.9007
1497.774,2546.2158
1505.471,1957.1123
1528.966,1834.7592
1511.007,1964.3091
1496.635,2244.9525
1711.329,2053.5948
1508.385,1960.9005
1486.927,2230.3905
1509.606,1962.4878
1491.668,2237.502
1655.902,2815.0334
1734.85,2081.82
1493.807,2838.2333
1698.856,2548.284
1701.957,2212.5441
1670.191,2839.3247
1493.629,1792.3548
1676.972,2180.0636
1729.765,2248.6945
1493.022,2538.1374
1702.071,2042.4852
1676.752,2515.128
1706.547,2218.5111
1536.883,1844.2596
1519.845,1975.7985
1673.733,2008.4796
1518.235,1821.882
1691.548,2199.0124
1689.79,2534.685
1664.536,2163.8968
1496.763,2245.1445
1534.448,1841.3376
1513.673,1816.4076
1509.835,1962.7855
1481.866,2222.799
1536.773,1844.1276
1727.841,2246.1933
1494.31,2540.327
1712.708,2226.5204
1700.731,2040.8772
1527.329,1985.5277
1713.909,2228.0817
1521.024,1977.3312
1680.05,2184.065
1672.512,2174.2656
1709.59,2222.467
1678.397,2181.9161
1699.743,2039.6916
1738.907,2086.6884
1691.401,2029.6812
1675.18,2177.734
1693.189,2031.8268
1702.197,2042.6364
1682.029,2523.0435
1703.661,2214.7593
1499.01,2248.515
1704.453,2045.3436
1490.828,1788.9936
1492.489,1790.9868
1734.209,2081.0508
1536.81,1997.853
1528.362,1986.8706
1679.979,2183.9727
1695.755,2204.4815
1484.908,2227.362
1677.369,2516.0535
1732.732,2079.2784
1679.815,2015.778
1491.206,1789.4472
1510.136,1963.1768
1709.06,2221.778
1675.606,2848.5302
1498.375,1798.05
1487.437,2826.1303
1487.918,2231.877
1485.044,1782.0528
1503.656,1804.3872
1667.184,2834.2128
1686.543,2192.5059
1496.933,2844.1727
1664.261,1997.1132
1700.377,2040.4524
1509.722,1811.6664
1670.73,2506.095
1673.418,2844.8106
1697.491,2206.7383
1730.23,2249.299
1672.66,2174.458
1487.819,2826.8561
1667.398,2501.097
1498.108,2846.4052
1685.096,2190.6248
1521.91,1978.483
1507.386,1808.8632
1673.468,2844.8956
1515.064,1969.5832
1686.414,2529.621
1684.299,2021.1588
1679.05,2518.575
1505.496,1806.5952
1727.044,2072.4528
1730.139,2249.1807
1714.408,2057.2896
1729.564,2075.4768
1495.209,2840.8971
1710.881,2053.0572
1498.818,2847.7542
1514.787,1817.7444
1496.519,2244.7785
1532.046,1838.4552
1688.686,2533.029
1495.372,2841.2068
1499.958,1799.9496
1676.666,2514.999
1519.766,1975.6958
1655.901,2483.8515
1687.656,2025.1872
1718.688,2062.4256
1712.107,2054.5284
1698.771,2548.1565
1694.673,2203.0749
1683.472,2525.208
1701.974,2212.5662
1506.054,1957.8702
1537.747,1999.0711
1483.83,2819.277
1482.612,1779.1344
1669.489,2170.3357
1493.868,2838.3492
1514.544,1817.4528
1675.108,2177.6404
1508.836,1961.4868
1501.597,1801.9164
1508.356,1960.8628
1507.487,1959.7331
1723.487,2068.1844
1678.596,2014.3152
1487.795,2529.2515
1518.481,1974.0253
1508.343,1960.8459
1704.396,2045.2752
1490.532,2235.798
1677.783,2516.6745
1539.992,2001.9896
1497.158,2545.1686
1485.512,1782.6144
1492.259,2536.8403
1702.716,2043.2592
1679.661,2183.5593
1483.637,1780.3644
1681.947,2186.5311
1675.809,2848.8753
1484.797,2821.1143
1498.582,2547.5894
1697.969,2037.5628
1692.155,2199.8015
1479.741,1775.6892
1528.802,1834.5624
1700.208,2210.2704
1686.637,2192.6281
1506.522,1807.8264
1532.871,1839.4452
1734.837,2081.8044
1698.6,2038.32
1494.747,2242.1205
1512.179,1965.8327
1675.47,2513.205
1490.386,1788.4632
1483.022,2817.7418
1490.332,1788.3984
1712.712,2055.2544
1493.984,2539.7728
1488.378,2827.9182
1509.131,1810.9572
1498.081,2247.1215
1489.529,2830.1051
1699.14,2208.882
1694.995,2542.4925
1680.078,2016.0936
1508.789,1961.4257
1686.713,2024.0556
1663.417,2495.1255
1671.301,2841.2117
1486.35,1783.62
1491.8,2237.7
1664.627,1997.5524
1731.285,2077.542
1792.92,2151.504
1569.575,2040.4475
1539.851,1847.8212
1571.974,2043.5662
1543.309,2006.3017
1760.089,2112.1068
1545.237,2008.8081
1764.657,2117.5884
1793.143,2151.7716
1777.982,2133.5784
1788.469,2146.1628
1791.613,2149.9356
1783.787,2140.5444
1746.011,2095.2132
1794.039,2152.8468
1561.17,2029.521
1553.489,2019.5357
1551.32,2016.716
1574.239,2046.5107
1577.276,2050.4588
1548.593,2013.1709
1738.932,2086.7184
1553.56,2019.628
1538.084,1999.5092
1563.81,2032.953
1550.29,2015.377
1781.374,2137.6488
1571.581,2043.0553
1555.94,2022.722
1778.317,2133.9804
1561.327,2029.7251
1569.969,2040.9597
1760.076,2112.0912
1554.511,2020.8643
1549.771,2014.7023
1760.605,2112.726
1538.333,1999.8329
1763.032,2115.6384
1569.997,2040.9961
1572.41,2044.133
1571.515,2042.9695
1552.041,2017.6533
1572.58,2358.87
1788.983,2146.7796
1754.037,2104.8444
1743.671,2092.4052
1580.33,2370.495
1774.791,2129.7492
1538.048,1845.6576
1763.382,2116.0584
1781.877,2138.2524
1580.297,2370.4455
1543.321,2006.3173
1791.947,2150.3364
1577.517,2050.7721
1785.738,2142.8856
1547.996,2012.3948
1745.203,2094.2436
1734.942,2081.9304
1783.575,2140.29
1569.136,2353.704
1739.696,2087.6352
1558.746,2026.3698
1534.583,1841.4996
1575.537,2048.1981
1566.15,2035.995
1772.414,2126.8968
1771.927,2126.3124
1741.639,2089.9668
1541.443,1849.7316
1571.411,2042.8343
1740.931,2089.1172
1568.446,2038.9798
1778.082,2133.6984
1534.327,1841.1924
1543.055,2005.9715
1773.615,2128.338
1752.379,2102.8548
1790.237,2148.2844
1539.026,2000.7338
1563.264,2032.2432
1737.373,2084.8476
1767.323,2120.7876
1776.021,2131.2252
1539.868,1847.8416
1572.035,2358.0525
1754.115,2104.938
1566.749,2350.1235
1568,2038.4
1756.514,2107.8168
1804.958,2165.9496
1779.547,2135.4564
1771.509,2125.8108
1747.091,2096.5092
1567.051,2350.5765
1567.991,2038.3883
1572.748,2359.122
1795.183,2154.2196
1744.269,2093.1228
1775.824,2130.9888
1797.561,2157.0732
1547.89,2012.257
1571.725,2043.2425
1762.225,2114.67
1550.876,2016.1388
1535.39,1842.468
1568.597,2352.8955
1778.709,2134.4508
1766.564,2119.8768
1573.745,2360.6175
1760.715,2112.858
1560.554,2028.7202
1756.175,2107.41
1553.234,2019.2042
1774.157,2128.9884
1557.677,2024.9801
1800.588,2160.7056
1787.448,2144.9376
1565.248,2034.8224
1793.515,2152.218
1786.771,2144.1252
1568.152,2352.228
1556.468,2023.4084
1554.614,2020.9982
1564.151,2033.3963
1564.594,2033.9722
1771.711,2126.0532
1803.834,2164.6008
1753.507,2104.2084
1738.797,2086.5564
1582.39,2373.585
1538.604,1846.3248
1799.187,2159.0244
1783.668,2140.4016
1791.167,2149.4004
1746.928,2096.3136
1567.001,2037.1013
1754.951,2105.9412
1542.429,2005.1577
1570.898,2356.347
